user_id,feature,adoption_level,last_used_date
USR-11705,Punto de venta,used_5x,2025-08-21
USR-11705,Inventario,used_5x,2025-09-05
USR-11705,Nómina,used_5x,2025-08-30
USR-11705,Gestión de contactos,used_1x,2025-08-13
USR-11705,Reportes financieros,used_5x,2025-09-26
USR-11705,Conciliación bancaria,used_10x,2025-08-11
USR-11706,Inventario,activated,2025-11-30
USR-11706,Reportes financieros,used_1x,2025-12-09
USR-11706,Gestión de contactos,power_user,2026-01-24
USR-11707,Nómina,power_user,2025-08-25
USR-11707,Multi-moneda,used_5x,2025-08-17
USR-11708,Centro de costos,used_5x,2025-07-21
USR-11709,Nómina,used_1x,2025-11-30
USR-11709,Facturación electrónica,used_10x,2025-11-26
USR-11709,Gestión de contactos,used_1x,2025-11-17
USR-11709,Conciliación bancaria,activated,2025-12-08
USR-11709,Cotizaciones,activated,2025-11-12
USR-11709,Reportes financieros,used_5x,2026-01-01
USR-11709,Multi-moneda,activated,2025-11-26
USR-11709,Centro de costos,activated,2025-12-08
USR-11709,Inventario,activated,2025-12-21
USR-11709,Punto de venta,activated,2025-12-21
USR-11710,Nómina,used_5x,2026-01-13
USR-11710,Inventario,activated,2026-02-04
USR-11710,Conciliación bancaria,used_10x,2026-01-14
USR-11710,Centro de costos,used_1x,2026-02-20
USR-11711,Facturación electrónica,power_user,2025-08-10
USR-11711,Multi-moneda,activated,2025-08-22
USR-11711,Punto de venta,activated,2025-09-18
USR-11712,Gestión de contactos,activated,2025-08-25
USR-11713,Cotizaciones,used_5x,2026-01-06
USR-11713,Punto de venta,used_5x,2025-11-21
USR-11713,Nómina,activated,2026-01-14
USR-11713,Centro de costos,activated,2025-12-14
USR-11713,Multi-moneda,activated,2025-12-07
USR-11713,Reportes financieros,activated,2025-11-22
USR-11714,Reportes financieros,used_5x,2025-11-27
USR-11714,Conciliación bancaria,used_1x,2025-11-05
USR-11714,Facturación electrónica,used_5x,2025-11-22
USR-11714,Gestión de contactos,used_10x,2025-11-06
USR-11715,Multi-moneda,power_user,2025-08-26
USR-11715,Cotizaciones,activated,2025-09-15
USR-11716,Punto de venta,power_user,2026-02-26
USR-11716,Inventario,activated,2026-01-30
USR-11716,Centro de costos,used_10x,2026-01-10
USR-11717,Gestión de contactos,used_5x,2025-10-07
USR-11717,Cotizaciones,used_1x,2025-10-18
USR-11717,Inventario,activated,2025-09-06
USR-11717,Multi-moneda,power_user,2025-10-18
USR-11718,Centro de costos,activated,2025-11-17
USR-11718,Multi-moneda,activated,2025-11-26
USR-11718,Inventario,activated,2025-11-04
USR-11719,Multi-moneda,power_user,2026-02-20
USR-11719,Gestión de contactos,used_1x,2026-02-28
USR-11719,Nómina,used_1x,2026-02-28
USR-11719,Cotizaciones,used_10x,2026-02-27
USR-11719,Reportes financieros,used_5x,2026-02-26
USR-11719,Punto de venta,used_10x,2026-02-17
USR-11719,Facturación electrónica,used_1x,2026-03-01
USR-11719,Centro de costos,used_1x,2026-02-23
USR-11719,Conciliación bancaria,used_1x,2026-02-24
USR-11720,Facturación electrónica,power_user,2025-08-25
USR-11720,Reportes financieros,used_10x,2025-08-17
USR-11720,Conciliación bancaria,used_10x,2025-09-09
USR-11721,Facturación electrónica,activated,2026-01-07
USR-11721,Nómina,used_1x,2026-01-11
USR-11721,Conciliación bancaria,used_1x,2025-11-23
USR-11721,Gestión de contactos,power_user,2025-12-05
USR-11721,Centro de costos,activated,2025-12-20
USR-11721,Cotizaciones,used_5x,2025-11-27
USR-11721,Multi-moneda,activated,2025-12-25
USR-11722,Cotizaciones,used_5x,2026-02-18
USR-11722,Nómina,used_5x,2026-02-06
USR-11722,Centro de costos,used_10x,2026-02-24
USR-11722,Conciliación bancaria,used_5x,2026-01-30
USR-11722,Gestión de contactos,activated,2026-02-28
USR-11723,Centro de costos,used_5x,2026-02-27
USR-11723,Multi-moneda,used_10x,2026-02-27
USR-11723,Conciliación bancaria,used_1x,2026-03-01
USR-11723,Cotizaciones,activated,2026-02-23
USR-11723,Nómina,used_10x,2026-02-28
USR-11724,Punto de venta,used_10x,2026-03-01
USR-11724,Gestión de contactos,used_5x,2026-02-22
USR-11724,Reportes financieros,used_10x,2026-02-23
USR-11724,Centro de costos,used_1x,2026-02-28
USR-11724,Cotizaciones,used_5x,2026-02-22
USR-11725,Cotizaciones,used_10x,2025-12-04
USR-11725,Conciliación bancaria,used_1x,2025-11-17
USR-11725,Reportes financieros,activated,2025-11-06
USR-11725,Centro de costos,activated,2025-12-02
USR-11726,Multi-moneda,used_5x,2026-02-27
USR-11726,Facturación electrónica,used_1x,2026-02-26
USR-11727,Cotizaciones,activated,2025-11-24
USR-11727,Gestión de contactos,used_5x,2025-12-06
USR-11727,Reportes financieros,used_10x,2025-12-19
USR-11728,Punto de venta,used_1x,2025-08-29
USR-11728,Conciliación bancaria,activated,2025-09-01
USR-11728,Facturación electrónica,activated,2025-08-07
USR-11728,Centro de costos,activated,2025-09-09
USR-11729,Conciliación bancaria,activated,2025-08-29
USR-11729,Inventario,activated,2025-10-05
USR-11729,Multi-moneda,power_user,2025-08-26
USR-11730,Conciliación bancaria,activated,2025-10-03
USR-11730,Nómina,activated,2025-08-28
USR-11730,Reportes financieros,power_user,2025-09-04
USR-11730,Gestión de contactos,activated,2025-09-20
USR-11731,Conciliación bancaria,power_user,2026-02-16
USR-11731,Multi-moneda,activated,2026-02-25
USR-11731,Centro de costos,activated,2026-02-20
USR-11731,Gestión de contactos,activated,2026-02-25
USR-11732,Nómina,used_5x,2025-11-29
USR-11732,Inventario,used_5x,2025-10-06
USR-11733,Gestión de contactos,activated,2026-01-19
USR-11734,Cotizaciones,used_5x,2026-01-05
USR-11734,Reportes financieros,activated,2025-12-14
USR-11735,Inventario,activated,2026-02-28
USR-11736,Inventario,activated,2025-12-31
USR-11736,Gestión de contactos,used_5x,2025-12-01
USR-11736,Cotizaciones,used_5x,2025-12-11
USR-11737,Inventario,activated,2026-02-25
USR-11737,Cotizaciones,used_1x,2026-02-18
USR-11737,Facturación electrónica,used_5x,2026-02-22
USR-11737,Nómina,activated,2026-01-30
USR-11737,Conciliación bancaria,used_1x,2026-02-26
USR-11738,Punto de venta,activated,2026-01-17
USR-11738,Multi-moneda,used_5x,2026-02-16
USR-11738,Reportes financieros,activated,2025-12-28
USR-11739,Multi-moneda,used_5x,2025-08-26
USR-11739,Inventario,activated,2025-09-09
USR-11739,Cotizaciones,activated,2025-09-18
USR-11740,Centro de costos,used_1x,2026-02-15
USR-11741,Centro de costos,activated,2026-01-17
USR-11741,Gestión de contactos,used_1x,2026-01-19
USR-11741,Inventario,used_5x,2025-12-07
USR-11741,Reportes financieros,power_user,2025-12-16
USR-11741,Nómina,used_1x,2026-01-11
USR-11741,Facturación electrónica,used_5x,2026-02-01
USR-11741,Punto de venta,activated,2026-01-01
USR-11742,Multi-moneda,used_5x,2025-08-06
USR-11743,Inventario,used_5x,2025-11-20
USR-11743,Conciliación bancaria,used_1x,2025-12-17
USR-11743,Gestión de contactos,used_1x,2025-10-21
USR-11743,Nómina,used_1x,2025-12-11
USR-11743,Punto de venta,used_5x,2025-11-28
USR-11744,Multi-moneda,used_5x,2026-01-24
USR-11745,Cotizaciones,activated,2026-02-13
USR-11746,Facturación electrónica,used_1x,2025-10-09
USR-11746,Conciliación bancaria,activated,2025-10-03
USR-11746,Cotizaciones,used_10x,2025-09-30
USR-11746,Centro de costos,used_1x,2025-09-08
USR-11746,Gestión de contactos,power_user,2025-10-14
USR-11747,Inventario,power_user,2025-11-05
USR-11748,Nómina,activated,2026-01-28
USR-11749,Centro de costos,used_5x,2025-11-21
USR-11750,Reportes financieros,activated,2025-12-05
USR-11750,Facturación electrónica,used_5x,2025-12-16
USR-11751,Facturación electrónica,power_user,2026-01-18
USR-11751,Conciliación bancaria,power_user,2025-12-16
USR-11751,Nómina,used_5x,2025-12-16
USR-11752,Inventario,used_5x,2025-07-18
USR-11752,Conciliación bancaria,used_5x,2025-09-05
USR-11753,Gestión de contactos,used_10x,2025-08-05
USR-11753,Conciliación bancaria,used_1x,2025-09-02
USR-11753,Multi-moneda,used_5x,2025-08-06
USR-11753,Inventario,used_5x,2025-07-25
USR-11753,Centro de costos,used_10x,2025-07-19
USR-11753,Punto de venta,used_1x,2025-08-02
USR-11753,Cotizaciones,used_5x,2025-08-21
USR-11754,Reportes financieros,activated,2025-10-01
USR-11754,Nómina,used_10x,2025-10-05
USR-11754,Conciliación bancaria,used_1x,2025-10-08
USR-11754,Cotizaciones,used_10x,2025-08-24
USR-11754,Gestión de contactos,activated,2025-10-10
USR-11754,Centro de costos,used_10x,2025-09-20
USR-11755,Centro de costos,used_1x,2026-01-25
USR-11755,Nómina,used_10x,2026-02-18
USR-11755,Cotizaciones,used_1x,2026-01-22
USR-11755,Gestión de contactos,used_10x,2026-02-22
USR-11755,Facturación electrónica,activated,2026-02-14
USR-11755,Reportes financieros,used_1x,2026-01-25
USR-11756,Inventario,activated,2025-07-16
USR-11756,Reportes financieros,used_5x,2025-08-20
USR-11756,Facturación electrónica,used_5x,2025-07-28
USR-11756,Conciliación bancaria,activated,2025-08-07
USR-11756,Multi-moneda,used_10x,2025-08-04
USR-11757,Nómina,used_10x,2025-09-02
USR-11757,Centro de costos,used_5x,2025-09-09
USR-11757,Reportes financieros,used_1x,2025-08-08
USR-11757,Punto de venta,used_10x,2025-07-29
USR-11758,Reportes financieros,activated,2025-12-18
USR-11758,Centro de costos,used_10x,2025-11-22
USR-11758,Facturación electrónica,activated,2025-12-15
USR-11758,Cotizaciones,power_user,2025-12-07
USR-11759,Centro de costos,activated,2025-09-27
USR-11759,Gestión de contactos,used_10x,2025-11-13
USR-11759,Nómina,activated,2025-11-05
USR-11760,Multi-moneda,used_1x,2025-10-03
USR-11760,Punto de venta,used_5x,2025-11-06
USR-11760,Gestión de contactos,used_10x,2025-09-22
USR-11760,Facturación electrónica,activated,2025-09-22
USR-11761,Cotizaciones,used_1x,2026-02-22
USR-11761,Gestión de contactos,used_5x,2026-02-27
USR-11761,Multi-moneda,used_1x,2026-02-23
USR-11762,Reportes financieros,power_user,2026-02-16
USR-11763,Inventario,used_5x,2025-09-09
USR-11763,Gestión de contactos,used_1x,2025-09-08
USR-11763,Conciliación bancaria,used_1x,2025-08-25
USR-11763,Centro de costos,activated,2025-10-16
USR-11763,Facturación electrónica,activated,2025-09-26
USR-11764,Conciliación bancaria,used_10x,2025-10-25
USR-11765,Conciliación bancaria,activated,2026-02-26
USR-11765,Reportes financieros,activated,2026-02-25
USR-11765,Facturación electrónica,power_user,2026-02-18
USR-11765,Cotizaciones,activated,2026-02-18
USR-11765,Inventario,used_10x,2026-02-25
USR-11765,Nómina,activated,2026-03-01
USR-11766,Reportes financieros,used_10x,2025-07-24
USR-11766,Gestión de contactos,activated,2025-07-22
USR-11766,Conciliación bancaria,activated,2025-08-31
USR-11766,Punto de venta,activated,2025-08-21
USR-11766,Nómina,used_10x,2025-08-22
USR-11767,Reportes financieros,activated,2026-02-23
USR-11767,Conciliación bancaria,used_1x,2026-02-21
USR-11767,Centro de costos,activated,2026-02-17
USR-11767,Multi-moneda,activated,2026-02-25
USR-11768,Cotizaciones,used_1x,2026-02-28
USR-11768,Facturación electrónica,used_1x,2026-02-28
USR-11769,Conciliación bancaria,activated,2026-01-08
USR-11769,Inventario,used_10x,2026-01-04
USR-11770,Facturación electrónica,used_1x,2025-11-13
USR-11770,Punto de venta,activated,2025-11-23
USR-11770,Cotizaciones,power_user,2025-12-12
USR-11771,Centro de costos,used_1x,2025-11-17
USR-11772,Reportes financieros,activated,2026-02-19
USR-11773,Gestión de contactos,power_user,2025-09-03
USR-11773,Punto de venta,used_10x,2025-10-19
USR-11773,Conciliación bancaria,used_10x,2025-09-26
USR-11773,Centro de costos,used_5x,2025-10-14
USR-11774,Facturación electrónica,used_10x,2025-11-27
USR-11775,Inventario,activated,2025-12-09
USR-11775,Reportes financieros,used_1x,2026-01-15
USR-11775,Facturación electrónica,used_1x,2025-12-26
USR-11775,Cotizaciones,used_5x,2026-01-01
USR-11776,Nómina,power_user,2026-02-25
USR-11776,Cotizaciones,used_10x,2026-02-27
USR-11776,Gestión de contactos,used_5x,2026-02-23
USR-11776,Reportes financieros,used_1x,2026-02-28
USR-11777,Reportes financieros,used_10x,2026-02-22
USR-11777,Centro de costos,used_1x,2026-02-16
USR-11778,Conciliación bancaria,used_1x,2025-07-29
USR-11778,Multi-moneda,activated,2025-08-27
USR-11778,Gestión de contactos,activated,2025-08-08
USR-11778,Centro de costos,used_5x,2025-08-25
USR-11778,Punto de venta,used_5x,2025-08-05
USR-11778,Facturación electrónica,power_user,2025-08-14
USR-11778,Reportes financieros,activated,2025-08-19
USR-11779,Punto de venta,activated,2025-08-29
USR-11779,Multi-moneda,activated,2025-10-21
USR-11780,Cotizaciones,used_1x,2025-10-01
USR-11780,Centro de costos,used_1x,2025-08-10
USR-11781,Punto de venta,used_5x,2025-10-30
USR-11781,Conciliación bancaria,used_1x,2025-11-03
USR-11781,Cotizaciones,used_10x,2025-10-06
USR-11781,Multi-moneda,power_user,2025-11-30
USR-11782,Gestión de contactos,power_user,2025-10-04
USR-11782,Conciliación bancaria,used_10x,2025-10-23
USR-11782,Centro de costos,used_10x,2025-10-18
USR-11782,Reportes financieros,used_5x,2025-10-27
USR-11783,Nómina,used_5x,2025-08-07
USR-11783,Centro de costos,used_5x,2025-09-10
USR-11783,Punto de venta,used_10x,2025-08-08
USR-11783,Reportes financieros,used_10x,2025-08-02
USR-11783,Inventario,power_user,2025-09-25
USR-11784,Nómina,used_10x,2025-09-03
USR-11784,Inventario,used_1x,2025-09-25
USR-11785,Reportes financieros,used_5x,2025-08-15
USR-11785,Gestión de contactos,activated,2025-09-09
USR-11785,Punto de venta,activated,2025-09-01
USR-11786,Facturación electrónica,activated,2026-02-24
USR-11786,Inventario,used_10x,2026-01-03
USR-11786,Punto de venta,used_5x,2026-01-07
USR-11786,Cotizaciones,activated,2026-02-16
USR-11787,Multi-moneda,used_1x,2026-02-27
USR-11787,Facturación electrónica,activated,2026-01-08
USR-11787,Centro de costos,used_10x,2026-02-10
USR-11787,Inventario,activated,2026-01-09
USR-11788,Reportes financieros,used_5x,2026-02-23
USR-11788,Punto de venta,activated,2026-02-19
USR-11788,Multi-moneda,used_5x,2026-02-26
USR-11789,Gestión de contactos,activated,2025-10-25
USR-11789,Punto de venta,activated,2025-12-06
USR-11789,Reportes financieros,activated,2025-10-23
USR-11790,Reportes financieros,used_5x,2025-10-11
USR-11790,Centro de costos,activated,2025-09-20
USR-11790,Facturación electrónica,used_5x,2025-09-15
USR-11790,Nómina,used_10x,2025-09-06
USR-11790,Multi-moneda,activated,2025-10-18
USR-11790,Conciliación bancaria,used_5x,2025-10-09
USR-11790,Gestión de contactos,used_5x,2025-10-03
USR-11791,Punto de venta,activated,2025-09-15
USR-11791,Nómina,used_10x,2025-09-28
USR-11791,Gestión de contactos,used_1x,2025-08-22
USR-11792,Punto de venta,used_1x,2026-02-12
USR-11792,Centro de costos,used_1x,2025-12-28
USR-11792,Nómina,used_1x,2026-02-19
USR-11792,Reportes financieros,activated,2026-01-10
USR-11793,Conciliación bancaria,used_1x,2026-02-28
USR-11793,Cotizaciones,used_1x,2026-02-17
USR-11793,Facturación electrónica,used_1x,2026-02-27
USR-11793,Punto de venta,activated,2026-02-15
USR-11793,Gestión de contactos,used_10x,2026-02-19
USR-11793,Inventario,activated,2026-02-13
USR-11793,Centro de costos,used_10x,2026-02-28
USR-11794,Punto de venta,activated,2026-01-10
USR-11794,Cotizaciones,used_1x,2026-01-12
USR-11795,Multi-moneda,activated,2025-11-25
USR-11795,Punto de venta,used_1x,2025-10-13
USR-11795,Inventario,used_1x,2025-11-28
USR-11796,Facturación electrónica,activated,2025-07-20
USR-11796,Centro de costos,used_10x,2025-08-27
USR-11796,Cotizaciones,used_10x,2025-07-28
USR-11796,Nómina,used_10x,2025-08-25
USR-11797,Inventario,used_5x,2026-02-16
USR-11797,Punto de venta,used_5x,2026-01-05
USR-11797,Gestión de contactos,activated,2026-02-17
USR-11798,Reportes financieros,power_user,2025-10-03
USR-11798,Conciliación bancaria,used_1x,2025-09-30
USR-11798,Centro de costos,activated,2025-09-23
USR-11798,Cotizaciones,activated,2025-09-06
USR-11798,Facturación electrónica,used_1x,2025-10-03
USR-11798,Nómina,activated,2025-09-20
USR-11798,Gestión de contactos,used_1x,2025-08-31
USR-11798,Inventario,used_10x,2025-09-28
USR-11798,Multi-moneda,used_5x,2025-08-15
USR-11799,Conciliación bancaria,activated,2026-01-21
USR-11799,Centro de costos,used_5x,2026-02-23
USR-11799,Reportes financieros,used_5x,2025-12-31
USR-11799,Punto de venta,used_1x,2026-01-25
USR-11799,Cotizaciones,used_10x,2026-01-02
USR-11800,Cotizaciones,used_1x,2025-10-16
USR-11800,Facturación electrónica,activated,2025-10-03
USR-11801,Nómina,used_1x,2025-07-27
USR-11801,Reportes financieros,used_1x,2025-09-17
USR-11801,Punto de venta,activated,2025-08-02
USR-11801,Conciliación bancaria,used_10x,2025-07-25
USR-11801,Gestión de contactos,activated,2025-08-28
USR-11801,Facturación electrónica,activated,2025-09-06
USR-11801,Centro de costos,used_5x,2025-09-09
USR-11802,Cotizaciones,used_10x,2025-12-04
USR-11802,Centro de costos,used_10x,2025-11-24
USR-11802,Punto de venta,power_user,2025-10-20
USR-11803,Conciliación bancaria,used_1x,2025-08-02
USR-11803,Reportes financieros,used_10x,2025-07-08
USR-11803,Multi-moneda,activated,2025-07-07
USR-11804,Punto de venta,used_1x,2026-01-18
USR-11805,Centro de costos,used_5x,2025-09-19
USR-11805,Punto de venta,activated,2025-09-01
USR-11806,Multi-moneda,power_user,2026-02-11
USR-11806,Nómina,activated,2026-01-26
USR-11807,Centro de costos,used_1x,2025-10-04
USR-11807,Reportes financieros,activated,2025-10-19
USR-11807,Punto de venta,used_1x,2025-10-26
USR-11807,Cotizaciones,used_1x,2025-10-11
USR-11808,Reportes financieros,activated,2026-02-20
USR-11808,Multi-moneda,activated,2026-02-14
USR-11808,Cotizaciones,used_10x,2026-01-28
USR-11808,Punto de venta,used_10x,2026-02-11
USR-11809,Nómina,used_1x,2025-10-13
USR-11809,Cotizaciones,used_1x,2025-11-02
USR-11809,Multi-moneda,used_5x,2025-10-14
USR-11810,Punto de venta,used_5x,2025-10-27
USR-11810,Inventario,used_1x,2025-09-24
USR-11810,Cotizaciones,used_5x,2025-11-01
USR-11811,Multi-moneda,power_user,2025-12-14
USR-11811,Reportes financieros,used_5x,2025-10-30
USR-11811,Conciliación bancaria,used_10x,2025-12-22
USR-11812,Punto de venta,used_10x,2026-01-17
USR-11812,Conciliación bancaria,used_1x,2025-12-31
USR-11812,Centro de costos,activated,2025-12-01
USR-11812,Cotizaciones,used_5x,2026-01-11
USR-11812,Nómina,used_1x,2025-12-13
USR-11813,Cotizaciones,used_1x,2026-01-04
USR-11813,Conciliación bancaria,used_1x,2026-01-11
USR-11813,Multi-moneda,activated,2025-12-23
USR-11814,Multi-moneda,used_1x,2025-07-21
USR-11814,Reportes financieros,used_1x,2025-08-11
USR-11814,Nómina,activated,2025-08-10
USR-11814,Conciliación bancaria,used_5x,2025-07-22
USR-11814,Facturación electrónica,power_user,2025-08-23
USR-11814,Punto de venta,used_10x,2025-08-01
USR-11814,Cotizaciones,activated,2025-08-22
USR-11815,Centro de costos,used_10x,2026-02-28
USR-11815,Conciliación bancaria,used_1x,2026-01-13
USR-11815,Inventario,activated,2026-02-17
USR-11815,Nómina,used_5x,2026-01-20
USR-11815,Punto de venta,used_5x,2026-02-03
USR-11815,Multi-moneda,activated,2026-02-03
USR-11815,Gestión de contactos,power_user,2026-01-23
USR-11816,Cotizaciones,used_5x,2026-02-24
USR-11816,Gestión de contactos,used_5x,2026-02-07
USR-11816,Facturación electrónica,used_1x,2026-02-21
USR-11817,Cotizaciones,used_5x,2025-09-02
USR-11817,Reportes financieros,power_user,2025-10-13
USR-11817,Multi-moneda,used_5x,2025-10-17
USR-11818,Punto de venta,activated,2025-08-12
USR-11818,Gestión de contactos,used_1x,2025-08-18
USR-11819,Gestión de contactos,activated,2026-01-18
USR-11819,Facturación electrónica,used_5x,2026-02-22
USR-11819,Punto de venta,used_1x,2026-02-24
USR-11820,Facturación electrónica,used_10x,2026-01-17
USR-11820,Gestión de contactos,used_1x,2025-12-31
USR-11820,Reportes financieros,used_1x,2026-01-17
USR-11820,Conciliación bancaria,used_1x,2026-01-09
USR-11821,Gestión de contactos,used_1x,2025-08-04
USR-11821,Conciliación bancaria,used_10x,2025-07-30
USR-11821,Facturación electrónica,activated,2025-08-07
USR-11821,Cotizaciones,used_1x,2025-08-10
USR-11821,Multi-moneda,activated,2025-08-04
USR-11822,Punto de venta,power_user,2025-10-22
USR-11822,Multi-moneda,activated,2025-10-03
USR-11823,Cotizaciones,activated,2025-08-09
USR-11823,Centro de costos,used_1x,2025-08-10
USR-11823,Conciliación bancaria,used_1x,2025-07-19
USR-11824,Conciliación bancaria,power_user,2026-01-05
USR-11824,Punto de venta,used_5x,2025-12-23
USR-11825,Cotizaciones,used_10x,2025-10-29
USR-11825,Inventario,used_10x,2025-10-06
USR-11825,Punto de venta,used_5x,2025-09-16
USR-11825,Gestión de contactos,used_1x,2025-10-12
USR-11826,Multi-moneda,activated,2026-02-26
USR-11826,Reportes financieros,activated,2026-02-16
USR-11826,Inventario,used_1x,2026-01-17
USR-11827,Punto de venta,used_5x,2025-12-27
USR-11827,Centro de costos,activated,2026-02-01
USR-11827,Reportes financieros,used_1x,2026-01-26
USR-11828,Conciliación bancaria,used_5x,2025-11-14
USR-11828,Nómina,used_1x,2025-12-17
USR-11828,Gestión de contactos,power_user,2025-11-30
USR-11829,Gestión de contactos,used_1x,2025-10-29
USR-11829,Centro de costos,activated,2025-10-05
USR-11830,Centro de costos,power_user,2026-03-01
USR-11830,Conciliación bancaria,power_user,2026-02-09
USR-11830,Punto de venta,used_5x,2026-01-29
USR-11831,Conciliación bancaria,activated,2025-11-29
USR-11831,Facturación electrónica,used_1x,2025-12-04
USR-11832,Facturación electrónica,used_5x,2025-11-03
USR-11832,Cotizaciones,used_1x,2025-11-12
USR-11832,Centro de costos,used_10x,2025-10-26
USR-11832,Punto de venta,used_5x,2025-10-15
USR-11833,Punto de venta,used_5x,2026-02-15
USR-11833,Inventario,used_1x,2026-02-13
USR-11833,Conciliación bancaria,used_1x,2026-02-23
USR-11833,Gestión de contactos,used_1x,2026-02-12
USR-11833,Reportes financieros,activated,2026-02-19
USR-11834,Punto de venta,used_5x,2025-11-13
USR-11834,Reportes financieros,used_1x,2025-12-08
USR-11834,Conciliación bancaria,activated,2025-11-14
USR-11834,Centro de costos,used_1x,2025-12-03
USR-11834,Inventario,used_5x,2025-11-03
USR-11835,Inventario,power_user,2025-09-07
USR-11836,Punto de venta,used_1x,2026-01-24
USR-11836,Inventario,used_5x,2026-02-14
USR-11836,Centro de costos,power_user,2026-02-03
USR-11836,Conciliación bancaria,used_5x,2026-01-07
USR-11836,Nómina,used_10x,2026-02-13
USR-11837,Punto de venta,used_1x,2025-12-29
USR-11837,Inventario,used_5x,2025-12-16
USR-11837,Cotizaciones,used_5x,2025-11-22
USR-11837,Centro de costos,used_5x,2025-12-12
USR-11837,Gestión de contactos,used_1x,2025-12-03
USR-11838,Punto de venta,activated,2025-12-18
USR-11838,Gestión de contactos,used_10x,2025-11-30
USR-11838,Nómina,used_5x,2025-11-28
USR-11839,Cotizaciones,used_1x,2026-01-22
USR-11839,Reportes financieros,used_5x,2026-01-23
USR-11840,Facturación electrónica,used_10x,2026-01-26
USR-11840,Conciliación bancaria,used_5x,2026-02-04
USR-11840,Cotizaciones,activated,2026-02-09
USR-11840,Punto de venta,power_user,2026-02-10
USR-11840,Inventario,used_1x,2026-02-04
USR-11840,Multi-moneda,activated,2026-02-28
USR-11840,Nómina,activated,2026-01-09
USR-11841,Conciliación bancaria,used_1x,2025-09-29
USR-11841,Facturación electrónica,used_5x,2025-10-16
USR-11841,Inventario,used_5x,2025-09-10
USR-11842,Reportes financieros,power_user,2025-09-17
USR-11842,Centro de costos,used_10x,2025-10-19
USR-11842,Cotizaciones,used_1x,2025-09-08
USR-11842,Multi-moneda,used_10x,2025-10-08
USR-11843,Reportes financieros,activated,2025-10-13
USR-11843,Cotizaciones,activated,2025-09-22
USR-11843,Centro de costos,used_1x,2025-09-20
USR-11844,Inventario,used_10x,2025-09-16
USR-11844,Nómina,used_5x,2025-09-13
USR-11844,Conciliación bancaria,used_1x,2025-08-21
USR-11845,Facturación electrónica,used_1x,2025-11-20
USR-11845,Reportes financieros,activated,2025-11-29
USR-11846,Centro de costos,used_10x,2025-12-18
USR-11846,Conciliación bancaria,activated,2026-01-07
USR-11846,Multi-moneda,used_10x,2026-01-16
USR-11847,Conciliación bancaria,used_1x,2026-02-11
USR-11847,Gestión de contactos,used_1x,2026-02-12
USR-11847,Nómina,used_5x,2026-03-01
USR-11847,Reportes financieros,used_5x,2026-02-28
USR-11848,Nómina,activated,2026-01-29
USR-11848,Multi-moneda,used_10x,2026-02-02
USR-11848,Punto de venta,activated,2026-01-02
USR-11848,Cotizaciones,used_1x,2026-02-12
USR-11848,Reportes financieros,used_1x,2026-01-11
USR-11848,Gestión de contactos,used_5x,2026-01-15
USR-11849,Nómina,activated,2026-02-27
USR-11849,Cotizaciones,activated,2026-02-21
USR-11849,Multi-moneda,used_1x,2026-02-07
USR-11849,Gestión de contactos,activated,2026-02-27
USR-11849,Reportes financieros,used_10x,2026-02-04
USR-11849,Centro de costos,used_5x,2026-03-01
USR-11850,Centro de costos,used_1x,2026-02-23
USR-11850,Conciliación bancaria,activated,2026-02-24
USR-11850,Cotizaciones,power_user,2026-03-01
USR-11850,Nómina,power_user,2026-02-24
USR-11850,Multi-moneda,used_5x,2026-02-28
USR-11850,Punto de venta,activated,2026-02-23
USR-11850,Inventario,power_user,2026-02-27
USR-11851,Nómina,activated,2025-10-31
USR-11852,Facturación electrónica,used_1x,2026-02-27
USR-11853,Punto de venta,used_5x,2026-02-28
USR-11853,Nómina,used_5x,2026-02-28
USR-11853,Reportes financieros,used_5x,2026-02-21
USR-11853,Cotizaciones,used_10x,2026-03-01
USR-11854,Facturación electrónica,used_10x,2025-12-04
USR-11854,Conciliación bancaria,activated,2025-11-08
USR-11854,Inventario,activated,2025-10-19
USR-11854,Multi-moneda,used_1x,2025-10-29
USR-11855,Cotizaciones,used_5x,2026-01-28
USR-11855,Facturación electrónica,activated,2026-02-18
USR-11855,Nómina,used_1x,2026-01-30
USR-11855,Conciliación bancaria,used_5x,2026-02-04
USR-11855,Reportes financieros,activated,2026-02-07
USR-11855,Punto de venta,activated,2026-02-25
USR-11855,Centro de costos,used_10x,2026-03-01
USR-11855,Gestión de contactos,used_1x,2026-02-14
USR-11855,Multi-moneda,activated,2026-01-21
USR-11856,Multi-moneda,power_user,2025-10-24
USR-11856,Facturación electrónica,used_1x,2025-11-30
USR-11856,Gestión de contactos,used_5x,2025-10-20
USR-11856,Inventario,activated,2025-11-10
USR-11857,Centro de costos,used_5x,2026-02-27
USR-11857,Reportes financieros,used_10x,2026-02-21
USR-11857,Gestión de contactos,activated,2026-02-24
USR-11857,Punto de venta,power_user,2026-02-22
USR-11858,Multi-moneda,used_1x,2025-09-08
USR-11858,Facturación electrónica,used_10x,2025-08-25
USR-11858,Inventario,activated,2025-09-18
USR-11858,Cotizaciones,used_1x,2025-08-09
USR-11859,Reportes financieros,activated,2026-02-07
USR-11859,Cotizaciones,used_1x,2026-01-23
USR-11859,Centro de costos,used_10x,2026-03-01
USR-11860,Nómina,activated,2025-07-29
USR-11860,Inventario,used_1x,2025-08-07
